trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1305,False,"{'a': 0.10233026183313557, 'e': 0.07334261323220645}",25,17,12.290988406824109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.07406293236018423, 'e': 0.07319592800574204}",30,15,19.091038435871162,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1307,False,"{'a': 0.10517215518081913, 'e': 0.07304953614973056}",20,6,22.41497937099458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.07592599832160579, 'e': 0.0729034370774311}",20,10,19.934776380347316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.11649519662422236, 'e': 0.07275763020327625}",25,3,22.19011190663737,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.11649394819632981, 'e': 0.07261211494286969}",25,13,17.580892809986643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.11504992313593383, 'e': 0.07246689071298396}",25,11,26.18132664653318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.10799329383551623, 'e': 0.07232195693155799}",20,8,19.81503463473849,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.12840501405905824, 'e': 0.07217731301769488}",20,2,-50.71188708743422,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1314,False,"{'a': 0.11898353907769901, 'e': 0.07203295839165949}",20,12,14.085863931529186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.12158297759085926, 'e': 0.07188889247487618}",25,20,9.318016495451655,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.08604076818876989, 'e': 0.07174511468992642}",30,15,-5.685717558609263,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1317,False,"{'a': 0.11709645869070956, 'e': 0.07160162446054656}",35,20,27.503855502468234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.07189646245057629, 'e': 0.07145842121162548}",25,0,26.75811589243183,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1319,False,"{'a': 0.1234136160851391, 'e': 0.07131550436920223}",20,13,5.12297922701026,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.09357114568274688, 'e': 0.07117287336046382}",25,11,25.85651066968731,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.07983950971694273, 'e': 0.0710305276137429}",20,12,4.498320342155491,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.11125479901312235, 'e': 0.07088846655851541}",25,11,-18.622115396808777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1323,False,"{'a': 0.10786232139965093, 'e': 0.07074668962539839}",25,0,-10.012563552557552,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1324,False,"{'a': 0.10407190553552326, 'e': 0.0706051962461476}",20,8,20.326507521711225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.07995127858156936, 'e': 0.0704639858536553}",35,13,39.83656421559214,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.11915095239877807, 'e': 0.070323057881948}",20,10,18.34211011969394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.07267478193639634, 'e': 0.0701824117661841}",20,14,2.9766053687114056,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1328,False,"{'a': 0.0868317997887934, 'e': 0.07004204694265173}",25,0,31.502249164912723,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1329,False,"{'a': 0.10009554692783587, 'e': 0.06990196284876643}",20,10,15.748007537707547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.08908897022243914, 'e': 0.0697621589230689}",25,7,-23.84589250185805,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1331,False,"{'a': 0.0880876676403682, 'e': 0.06962263460522276}",25,0,34.89271761207614,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.10190179057718063, 'e': 0.06948338933601232}",25,5,-27.536464564068172,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1333,False,"{'a': 0.10024504428665876, 'e': 0.0693444225573403}",25,3,31.636907851855767,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.08514487702942201, 'e': 0.06920573371222562}",20,3,27.265476956820816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.1182989441356412, 'e': 0.06906732224480117}",35,20,28.156173049453816,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.09706238134719126, 'e': 0.06892918760031157}",30,4,32.91242778483596,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.12245051322920672, 'e': 0.06879132922511094}",35,17,25.387249090377846,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.07957896637589126, 'e': 0.06865374656666072}",25,12,22.130120145211837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.09828152632214911, 'e': 0.0685164390735274}",20,7,23.83571732511317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.1103531586365776, 'e': 0.06837940619538035}",25,18,12.85491338595596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.06901854141479268, 'e': 0.06824264738298959}",20,0,28.555649652487475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.08148309393020056, 'e': 0.0681061620882236}",35,18,-95.89649655246436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 3}",1
1343,False,"{'a': 0.1254645743107475, 'e': 0.06796994976404716}",20,7,22.186685010281984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.100886768324231, 'e': 0.06783400986451907}",20,7,24.953038710013985,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.09893463563737069, 'e': 0.06769834184479002}",20,16,6.173031393110963,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.09169429863822201, 'e': 0.06756294516110044}",30,16,27.618696037955843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.09041200022087283, 'e': 0.06742781927077823}",30,18,16.004283704456913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.12038504190204304, 'e': 0.06729296363223668}",30,14,28.56101909482866,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.11955793911522747, 'e': 0.0671583777049722}",20,6,26.057488563734257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.12010005777816721, 'e': 0.06702406094956226}",20,12,14.45223584719575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.08199212154834248, 'e': 0.06689001282766313}",30,18,20.492957741527995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.09511365966011687, 'e': 0.0667562328020078}",20,9,18.75167530802234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.10462728228435722, 'e': 0.06662272033640379}",20,11,5.186888431404356,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.071503686203571, 'e': 0.06648947489573098}",35,10,43.024442494478336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.1264095879295887, 'e': 0.06635649594593952}",25,13,20.72785957363695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.09945049552092658, 'e': 0.06622378295404764}",25,18,-6.455172932834921,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1357,False,"{'a': 0.10791363596556544, 'e': 0.06609133538813955}",25,14,24.303809380760754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.11570656908480023, 'e': 0.06595915271736327}",25,20,9.844426328894537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.123174443878425, 'e': 0.06582723441192855}",30,8,37.2086727706936,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.07253214380457144, 'e': 0.06569557994310468}",20,5,24.1752950777355,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.08428940050425524, 'e': 0.06556418878321847}",20,16,6.969258383632856,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.07513431756370315, 'e': 0.06543306040565204}",20,0,24.3089591532537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.11010669211277971, 'e': 0.06530219428484074}",20,8,18.67356828922027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.1201501763196935, 'e': 0.06517158989627106}",20,10,17.33558181576545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.10906288828804478, 'e': 0.06504124671647851}",25,11,14.70595144427051,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.0686967988493253, 'e': 0.06491116422304556}",20,0,31.255098828490784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1367,False,"{'a': 0.1173383216867033, 'e': 0.06478134189459947}",20,0,27.54606832653115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.10137116035056319, 'e': 0.06465177921081026}",30,8,42.4494896478843,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.0719981367707394, 'e': 0.06452247565238864}",25,8,28.459026349672456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.1045563965981928, 'e': 0.06439343070108386}",20,12,-0.9629331734994455,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.10741190166629674, 'e': 0.0642646438396817}",25,3,23.816193996561797,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.10556845836466469, 'e': 0.06413611455200233}",25,12,-14.35311978541736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1373,False,"{'a': 0.10140292123249656, 'e': 0.06400784232289833}",30,4,34.55094520761001,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.11348773380477922, 'e': 0.06387982663825253}",20,13,15.673794355534232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.0793054755753263, 'e': 0.06375206698497603}",20,0,27.36561910602076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.07364747836111306, 'e': 0.06362456285100608}",30,4,46.11086329708242,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.0781531383998057, 'e': 0.06349731372530407}",20,10,18.283005709109364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.11293025063117149, 'e': 0.06337031909785346}",20,4,29.98858989953444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.11097523953568772, 'e': 0.06324357845965775}",30,11,12.15693267833543,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1380,False,"{'a': 0.0773757179025817, 'e': 0.06311709130273843}",20,0,31.59914646863139,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.07181880540074638, 'e': 0.06299085712013296}",20,8,21.324587101259812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.08924426011284403, 'e': 0.0628648754058927}",25,11,26.87379185981215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.0687662480153265, 'e': 0.06273914565508092}",20,0,31.9417845479924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1384,False,"{'a': 0.1032238110782736, 'e': 0.06261366736377075}",25,10,30.432968401635577,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.10287921071159135, 'e': 0.062488440029043205}",20,12,13.66881499834166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.07579374895214774, 'e': 0.06236346314898512}",25,10,24.226408181140027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.1138772606694842, 'e': 0.06223873622268715}",20,0,27.80142353018398,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1388,False,"{'a': 0.08952565902380706, 'e': 0.06211425875024178}",20,0,-12.026271277491007,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1389,False,"{'a': 0.06451942483999623, 'e': 0.06199003023274129}",30,18,20.289457409465765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.07421137381256666, 'e': 0.06186605017227581}",20,14,10.961504527268312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.09523475694806752, 'e': 0.06174231807193126}",30,15,16.27806279045975,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.09775927763156489, 'e': 0.0616188334357874}",35,21,24.692832651417024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.10749672278957137, 'e': 0.06149559576891582}",25,0,28.63474712316671,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.11277807952704251, 'e': 0.06137260457737799}",25,18,11.179557710331602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.06639705128677273, 'e': 0.06124985936822323}",25,14,8.114613339427942,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1396,False,"{'a': 0.0638731352507898, 'e': 0.06112735964948679}",20,6,21.772361024304423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.08200720496023506, 'e': 0.06100510493018781}",20,1,22.651372706010513,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.11236249372666926, 'e': 0.060883094720327435}",20,2,17.44736017999079,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1399,False,"{'a': 0.08126643954235754, 'e': 0.06076132853088678}",35,24,23.721365882821953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.08672899023146764, 'e': 0.06063980587382501}",20,0,10.997429529829002,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1401,False,"{'a': 0.08215342771357194, 'e': 0.06051852626207736}",30,20,11.852231058454322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.10532962006469004, 'e': 0.06039748920955321}",30,16,24.546368435634804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.0923955909056812, 'e': 0.060276694231134104}",20,8,19.114315725258592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.08914734329304044, 'e': 0.06015614084267183}",25,14,21.116327249377036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.06583800432386878, 'e': 0.060035828560986486}",20,6,24.57484657205232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.10312287337608504, 'e': 0.05991575690386451}",20,9,13.103073754089715,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.08700107653124309, 'e': 0.059795925390056785}",20,15,11.172541003224758,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.0998738768329187, 'e': 0.05967633353927667}",30,16,27.684495220917146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.08852811884771045, 'e': 0.059556980872198115}",25,11,23.743079659367694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.11045377599568937, 'e': 0.05943786691045372}",25,4,26.971820552519596,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.09237890787951186, 'e': 0.059318991176632814}",20,12,17.608439792156283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.09280318744527798, 'e': 0.05920035319427955}",25,19,10.28563019816103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.10517382665614002, 'e': 0.05908195248789099}",35,23,7.208061770617146,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.0986396772146468, 'e': 0.05896378858291521}",30,2,-41.70612553108541,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 2}",1
1415,False,"{'a': 0.07191113127019039, 'e': 0.05884586100574938}",30,6,36.94102737138847,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.08234342684904408, 'e': 0.05872816928373788}",20,0,-35.33792265963239,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1417,False,"{'a': 0.0842237366977416, 'e': 0.0586107129451704}",20,10,9.17874553012875,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.06315087375487276, 'e': 0.058493491519280065}",30,16,25.534881918564704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.09166845046509381, 'e': 0.058376504536241505}",20,9,20.999760497193936,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.0855763837701571, 'e': 0.05825975152716902}",25,15,18.344142977231503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.0669600076613079, 'e': 0.058143232024114685}",25,18,15.830813580513457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.09429531713963656, 'e': 0.058026945560066455}",25,18,10.95952875991545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.07201380369899825, 'e': 0.05791089166894632}",20,15,6.964885660236051,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.10688116002251556, 'e': 0.05779506988560843}",20,10,19.160785090085735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.07078965761211059, 'e': 0.05767947974583722}",20,14,11.335659596067183,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.06533522333216898, 'e': 0.05756412078634554}",25,9,-13.086196985306193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1427,False,"{'a': 0.09999405664240038, 'e': 0.05744899254477285}",25,18,14.431233706025678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.09165090327876765, 'e': 0.0573340945596833}",25,7,30.13574585938099,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.05914149604118597, 'e': 0.05721942637056394}",20,0,16.111860850663085,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1430,False,"{'a': 0.08487905522599906, 'e': 0.05710498751782281}",25,7,16.26544490176324,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1431,False,"{'a': 0.09317959743474816, 'e': 0.05699077754278716}",20,1,15.85016593794438,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.0589988636542807, 'e': 0.05687679598770159}",20,9,19.8036677621336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.10169484878818769, 'e': 0.05676304239572619}",20,6,24.049209583961005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.0745160768377319, 'e': 0.05664951631093473}",20,0,28.263676794914936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1435,False,"{'a': 0.08820345251857653, 'e': 0.056536217278312866}",30,10,27.48867350673757,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.0813409924897941, 'e': 0.05642314484375624}",25,18,14.094225421257907,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.06726224378039154, 'e': 0.05631029855406873}",25,4,20.6812134710748,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.07027118507473502, 'e': 0.056197677956960596}",20,11,17.000309823264686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.10835999552694595, 'e': 0.05608528260104667}",20,10,5.5050541544558556,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.09379245896319117, 'e': 0.055973112035844576}",20,6,28.25892496153751,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.09079133225840741, 'e': 0.05586116581177289}",20,12,13.480665460157796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.0767898411291215, 'e': 0.05574944348014935}",20,12,16.66722896563222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.07620694450198781, 'e': 0.05563794459318905}",30,19,5.856152396037708,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.10269599575148455, 'e': 0.05552666870400267}",20,0,28.93851223327928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1445,False,"{'a': 0.08613663954535357, 'e': 0.055415615366594666}",30,17,22.775959913413814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.07999691729955283, 'e': 0.05530478413586148}",20,5,10.66053138205245,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.10382296067821571, 'e': 0.05519417456758975}",20,2,13.213988012482503,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.07232147158661667, 'e': 0.05508378621845457}",25,13,-18.91741370759222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1449,False,"{'a': 0.06351574122452905, 'e': 0.05497361864601766}",25,0,35.97718135903481,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.09777369521007304, 'e': 0.054863671408725626}",20,12,17.902803750789808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.0771711480639849, 'e': 0.054753944065908174}",30,10,36.11821363801606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.0937857074736557, 'e': 0.054644436177776354}",25,8,30.750688334960543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.07199455237287952, 'e': 0.0545351473054208}",20,9,19.042686373261944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.08714625217060462, 'e': 0.05442607701080996}",25,16,18.663810401113313,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.09353274953315757, 'e': 0.05431722485678834}",25,19,12.586735910222053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.10405610070624105, 'e': 0.054208590407074764}",20,11,18.161545805533684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.09752945961837109, 'e': 0.054100173226260616}",25,4,21.42049994302556,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.060805855208124315, 'e': 0.053991972879808094}",20,0,31.396407305622205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1459,False,"{'a': 0.09298159650667913, 'e': 0.05388398893404848}",30,17,24.150938593127155,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.058659157816803136, 'e': 0.053776220956180384}",20,1,24.656544050877645,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.08967794906315898, 'e': 0.05366866851426803}",30,15,25.201774733727987,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.10259424771231812, 'e': 0.05356133117723949}",30,20,19.001794125347416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.09373887049808503, 'e': 0.05345420851488501}",20,10,17.966833725808872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.09508243658790307, 'e': 0.053347300097855245}",25,0,34.17016356888538,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.06120307669577321, 'e': 0.053240605497659535}",30,0,0.9279367096250375,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1466,False,"{'a': 0.06279341321223626, 'e': 0.05313412428666422}",25,5,1.1793375028213715,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1467,False,"{'a': 0.08937174010736688, 'e': 0.05302785603809089}",25,17,12.805294474687793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.0779933330986228, 'e': 0.052921800326014706}",20,14,10.805395409148447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.10015895287837293, 'e': 0.05281595672536268}",20,2,14.735093585932473,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.0843071251063793, 'e': 0.05271032481191195}",20,15,11.229722905573384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.0599738770720267, 'e': 0.05260490416228813}",20,14,11.45395753089485,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.07393377949793742, 'e': 0.05249969435396355}",30,7,18.068392994482565,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1473,False,"{'a': 0.10127781846136698, 'e': 0.052394694965255624}",20,11,16.724854660220903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.08758071890951767, 'e': 0.05228990557532511}",20,6,25.678946598771116,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.09340496244252086, 'e': 0.052185325764174464}",25,20,12.00018240130532,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.07841177693026315, 'e': 0.05208095511264611}",25,20,9.47183778389578,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
